Id.x,SpCode,DBH,StreetName,StreetNumber,City
1714,ACLO,1,Orion Wy,2560,Carlsbad
13346,ACLO,1,, ,Carlsbad
13185,ACLO,1,, ,Carlsbad
13452,ACLO,1,, ,Carlsbad
3465,ACLO,2,Pueblo St,3020,Carlsbad
595,ACLO,2,Kelly & Park Dr, ,Carlsbad
1427,ACLO,3,Carlsbad Village Dr,1200,Carlsbad
13368,ACLO,1,, ,Carlsbad
1283,ACLO,2,Las Palmas Dr,2075,Carlsbad
12473,ACLO,1,Orion Wy,2560,Carlsbad
12519,ACLO,1,Orion Wy,2560,Carlsbad
1302,ACLO,1,Las Palmas Dr,2075,Carlsbad
1536,ACLO,1,Orion Wy,2560,Carlsbad
13518,ACLO,1,, ,Carlsbad
13350,ACLO,1,, ,Carlsbad
830,ACLO,2,Kelly & Park Dr, ,Carlsbad
13353,ACLO,1,, ,Carlsbad
12488,ACLO,1,Orion Wy,2560,Carlsbad
13363,ACLO,1,, ,Carlsbad
13528,ACLO,1,, ,Carlsbad
13278,ACLO,1,, ,Carlsbad
13618,ACLO,1,, ,Carlsbad
843,ACLO,1,Kelly & Park Dr, ,Carlsbad
596,ACLO,2,Kelly & Park Dr, ,Carlsbad
1706,ACLO,2,Orion Wy,2560,Carlsbad
594,ACLO,2,Kelly & Park Dr, ,Carlsbad
1287,ACLO,1,Las Palmas Dr,2075,Carlsbad
1282,ACLO,2,Las Palmas Dr,2075,Carlsbad
12539,ACLO,1,Kelly & Park Dr, ,Carlsbad
13672,ACLO,1,, ,Carlsbad
13703,ACLO,1,, ,Carlsbad
13171,ACLO,1,, ,Carlsbad
12544,ACLO,2,Kelly & Park Dr, ,Carlsbad
872,ACLO,1,Kelly & Park Dr, ,Carlsbad
1286,ACLO,1,Las Palmas Dr,2075,Carlsbad
12548,ACLO,1,Kelly & Park Dr, ,Carlsbad
13617,ACLO,1,, ,Carlsbad
842,ACLO,1,Kelly & Park Dr, ,Carlsbad
647,ACLO,1,Pio Pico Dr & Knowles Ave, ,Carlsbad
12547,ACLO,1,Kelly & Park Dr, ,Carlsbad
12867,ACLO,1,, ,Carlsbad
13351,ACLO,1,, ,Carlsbad
1294,ACLO,1,Las Palmas Dr,2075,Carlsbad
13275,ACLO,1,, ,Carlsbad
560,ACLO,2,Levante St,3035,Carlsbad
13491,ACLO,1,, ,Carlsbad
13364,ACLO,1,, ,Carlsbad
13367,ACLO,1,, ,Carlsbad
1300,ACLO,1,Las Palmas Dr,2075,Carlsbad
13352,ACLO,1,, ,Carlsbad
13301,ACLO,1,, ,Carlsbad
13646,ACLO,1,, ,Carlsbad
1292,ACLO,2,Las Palmas Dr,2075,Carlsbad
1537,ACLO,1,Orion Wy,2560,Carlsbad
11056,ACLO,1,, ,Carlsbad
13274,ACLO,1,, ,Carlsbad
13362,ACLO,1,, ,Carlsbad
13530,ACLO,1,, ,Carlsbad
12489,ACLO,1,Orion Wy,2560,Carlsbad
1699,ACLO,1,Orion Wy,2560,Carlsbad
13770,ACLO,1,, ,Carlsbad
13531,ACLO,1,, ,Carlsbad
911,ACLO,2,Kelly & Park Dr, ,Carlsbad
13361,ACLO,1,, ,Carlsbad
336,ACLO,2,CARLSBAD VILLAGE DR,395,Carlsbad
13539,ACLO,1,, ,Carlsbad
13537,ACLO,1,, ,Carlsbad
13365,ACLO,1,, ,Carlsbad
13527,ACLO,1,, ,Carlsbad
5871,ACME,2,PINE AV,304,Carlsbad
12990,ACPA,1,, ,Carlsbad
7706,ACSA1,2,TAMARACK,1649,Carlsbad
4241,ACSA1,2,Flying LC Ln,6200,Carlsbad
3743,AGFL,2,Glasgow Dr,2997,Carlsbad
8909,AGFL,4,PRIMROSE WY,7108,Carlsbad
8127,AGFL,6,SANTA CLARA WY,3501,Carlsbad
8155,AGFL,4,GRANADA WY,2404,Carlsbad
2889,AGFL,5,CARLSBAD VILLAGE DR,1250,Carlsbad
5361,AGFL,2,ALGA RD,1701,Carlsbad
8265,AGFL,2,STEVEN CR,2440,Carlsbad
2828,AGFL,6,Chestnut St & Pio Pico, ,Carlsbad
3034,AGFL,1,Carlsbad Village Dr, ,Carlsbad
8906,AGFL,5,AZALEA PL,7208,Carlsbad
5360,AGFL,2,ALGA RD,1701,Carlsbad
5359,AGFL,1,ALGA RD,1701,Carlsbad
8156,AGFL,2,GRANADA WY,2402,Carlsbad
3678,AGFL,3,Glasgow Dr,2997,Carlsbad
5362,AGFL,2,ALGA RD,1701,Carlsbad
8126,AGFL,6,SANTA CLARA WY,3501,Carlsbad
8154,AGFL,4,GRANADA WY,2408,Carlsbad
1751,ALJU,2,Batiquitos Dr,6885,Carlsbad
1753,ALJU,1,Batiquitos Dr,6885,Carlsbad
1749,ALJU,1,Batiquitos Dr,6885,Carlsbad
1750,ALJU,1,Batiquitos Dr,6885,Carlsbad
1754,ALJU,1,Batiquitos Dr,6885,Carlsbad
3066,ALJU,1,Carlsbad Village Dr, ,Carlsbad
1752,ALJU,2,Batiquitos Dr,6885,Carlsbad
3064,ALJU,1,Carlsbad Village Dr, ,Carlsbad
7291,ALJU,3,GARFIELD ST,3305,Carlsbad
1748,ALJU,1,Batiquitos Dr,6885,Carlsbad
653,ALJU,1,Pio Pico Dr & Knowles Ave, ,Carlsbad
8187,ALJU,1,CHESTNUT AV,2711,Carlsbad
3055,ALJU,1,Carlsbad Village Dr, ,Carlsbad
6037,ALJU,1,CARLSBAD VILLAGE DR,2520,Carlsbad
2797,ALJU,1,Chestnut St & Pio Pico, ,Carlsbad
3065,ALJU,1,Carlsbad Village Dr, ,Carlsbad
6494,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6491,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6488,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6489,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6479,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6478,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6493,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
2077,ALCO2,1,Camino De Los Coches,3420,Carlsbad
6492,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6490,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
6480,ALCO2,1,PALOMAR AIRPORT RD,1401,Carlsbad
11636,ALRH,1,Ambrosia Ln,6435,Carlsbad
11634,ALRH,1,Ambrosia Ln,6435,Carlsbad
12960,ALRH,1,, ,Carlsbad
2522,ALRH,2,Cadencia St,3300,Carlsbad
13024,ALRH,1,, ,Carlsbad
13861,ALRH,1,, ,Carlsbad
12930,ALRH,1,, ,Carlsbad
12918,ALRH,1,, ,Carlsbad
9351,ALRH,3,MALLORCA PL,2624,Carlsbad
12957,ALRH,1,, ,Carlsbad
2074,ALRH,3,Camino De Los Coches,3420,Carlsbad
12978,ALRH,1,, ,Carlsbad
12980,ALRH,1,, ,Carlsbad
13029,ALRH,1,, ,Carlsbad
2273,ALRH,1,Ambrosia Ln,6435,Carlsbad
13855,ALRH,1,, ,Carlsbad
12917,ALRH,1,, ,Carlsbad
13004,ALRH,1,, ,Carlsbad
2088,ALRH,2,Camino De Los Coches,3420,Carlsbad
2818,ALRH,4,Chestnut St & Pio Pico, ,Carlsbad
2270,ALRH,1,Ambrosia Ln,6435,Carlsbad
11637,ALRH,1,Ambrosia Ln,6435,Carlsbad
13033,ALRH,1,, ,Carlsbad
12977,ALRH,1,, ,Carlsbad
2111,ALRH,1,Camino De Los Coches,3420,Carlsbad
11638,ALRH,1,Ambrosia Ln,6435,Carlsbad
13862,ALRH,1,, ,Carlsbad
13014,ALRH,1,, ,Carlsbad
2087,ALRH,2,Camino De Los Coches,3420,Carlsbad
2109,ALRH,1,Camino De Los Coches,3420,Carlsbad
12989,ALRH,1,, ,Carlsbad
2271,ALRH,1,Ambrosia Ln,6435,Carlsbad
13852,ALRH,1,, ,Carlsbad
13003,ALRH,1,, ,Carlsbad
12931,ALRH,1,, ,Carlsbad
2084,ALRH,1,Camino De Los Coches,3420,Carlsbad
13025,ALRH,1,, ,Carlsbad
13850,ALRH,1,, ,Carlsbad
11633,ALRH,1,Ambrosia Ln,6435,Carlsbad
13066,ALRH,1,, ,Carlsbad
9366,ALRH,3,CASTILLA PL,2858,Carlsbad
13034,ALRH,1,, ,Carlsbad
2523,ALRH,2,Cadencia St,3300,Carlsbad
2272,ALRH,1,Ambrosia Ln,6435,Carlsbad
12979,ALRH,1,, ,Carlsbad
11635,ALRH,1,Ambrosia Ln,6435,Carlsbad
2089,ALRH,2,Camino De Los Coches,3420,Carlsbad
2073,ALRH,3,Camino De Los Coches,3420,Carlsbad
12988,ALRH,1,, ,Carlsbad
12919,ALRH,1,, ,Carlsbad
13032,ALRH,1,, ,Carlsbad
12929,ALRH,1,, ,Carlsbad
11632,ALRH,1,Ambrosia Ln,6435,Carlsbad
13031,ALRH,1,, ,Carlsbad
13026,ALRH,1,, ,Carlsbad
2846,ARBI,5,Chestnut St & Pio Pico, ,Carlsbad
2793,ARBI,5,Chestnut St & Pio Pico, ,Carlsbad
2993,ARCO24,2,Carlsbad Village Dr,1200,Carlsbad
2800,ARCO24,3,Chestnut St & Pio Pico, ,Carlsbad
12246,ARCO24,1,Beech Ave,258,Carlsbad
766,ARCO24,2,Laguna Dr & State St, ,Carlsbad
768,ARCO24,2,Laguna Dr & State St, ,Carlsbad
773,ARCO24,1,Beech Ave,258,Carlsbad
2791,ARHE,1,Chestnut St & Pio Pico, ,Carlsbad
2756,ARHE,4,Chestnut St & Pio Pico, ,Carlsbad
2977,ARHE,3,Carlsbad Village Dr,1200,Carlsbad
2794,ARHE,3,Chestnut St & Pio Pico, ,Carlsbad
6905,ARHE,3,CYNTHIA,1345,Carlsbad
8677,ARHE,6,ANTA,2718,Carlsbad
8102,ARHE,1,APPIAN RD,2397,Carlsbad
10129,ARUN,1,, ,Carlsbad
10116,ARUN,1,, ,Carlsbad
10124,ARUN,1,, ,Carlsbad
10117,ARUN,1,, ,Carlsbad
1017,ARCU,1,Carlsbad Village Dr,1200,Carlsbad
14106,ARCU,2,STATE ST,2833,Carlsbad
8030,ARCU,2,SKYLINE,3935,Carlsbad
8057,ARCU,2,MORNING GLORY,2715,Carlsbad
8040,ARCU,1,JEFFERSON ST,3936,Carlsbad
9009,ARCU,1,STELLA MARIS,3975,Carlsbad
8539,ARCU,2,VERDE AV,3125,Carlsbad
8538,ARCU,2,VERDE AV,3125,Carlsbad
7509,ARCU,1,STELLA MARIS,3970,Carlsbad
6825,ARCU,2,LOS ROBLES DR,5178,Carlsbad
12936,ARCU,1,, ,Carlsbad
8844,ARCU,1,GABACHO ST,7813,Carlsbad
12937,ARCU,1,, ,Carlsbad
7132,ARCU,2,TAMARACK AV,437,Carlsbad
166,ARCU,2,CARLSBAD VILLAGE DR,560,Carlsbad
348,ARCU,2,CARLSBAD VILLAGE DR,355,Carlsbad
14103,ARCU,2,STATE ST,2832,Carlsbad
14105,ARCU,2,STATE ST,2825,Carlsbad
8042,ARCU,1,JEFFERSON ST,3936,Carlsbad
9002,ARCU,2,STELLA MARIS,3950,Carlsbad
40,ARCU,2,CARLSBAD VILLAGE DR,594,Carlsbad
7510,ARCU,1,STELLA MARIS,3975,Carlsbad
9003,ARCU,2,STELLA MARIS,3950,Carlsbad
8031,ARCU,2,SKYLINE,3935,Carlsbad
1018,ARCU,1,Carlsbad Village Dr,1200,Carlsbad
14107,ARCU,2,STATE ST,2833,Carlsbad
8247,ARCU,1,SIERRA MORENA AV,3725,Carlsbad
5683,ARCU,1,TAMARACK AV,625,Carlsbad
6967,ARCU,2,YOURELL,1420,Carlsbad
14248,ARCU,2,STATE ST,2787,Carlsbad
9008,ARCU,1,STELLA MARIS,3970,Carlsbad
157,ARCU,1,STATE ST,2700,Carlsbad
1405,ARCU,2,Elmwood St,2955,Carlsbad
2917,ARCU,1,Carlsbad Village Dr,1250,Carlsbad
7129,ARCU,2,TAMARACK AV,545,Carlsbad
7490,ARCU,2,HARBOR VIEW,1165,Carlsbad
8836,ARCU,2,SEGOVIA CT,3018,Carlsbad
8082,ARCU,1,CATALINA DR,3520,Carlsbad
7130,ARCU,2,TAMARACK AV,511,Carlsbad
5685,ARCU,2,TAMARACK AV,625,Carlsbad
14053,ARCU,2,STATE ST,2881,Carlsbad
13989,ARCU,1,PINE AV,519,Carlsbad
14051,ARCU,2,STATE ST,2840,Carlsbad
6924,ARCU,1,YOURELL,1405,Carlsbad
6966,ARCU,2,YOURELL,1420,Carlsbad
2918,ARCU,1,Carlsbad Village Dr,1250,Carlsbad
7131,ARCU,3,TAMARACK AV,437,Carlsbad
6837,ARCU,2,YOURELL,1405,Carlsbad
14104,ARCU,2,STATE ST,2787,Carlsbad
14052,ARCU,2,STATE ST,2881,Carlsbad
7608,ARCU,2,BASSWOOD,1645,Carlsbad
6838,ARCU,1,YOURELL,1405,Carlsbad
5684,ARCU,2,TAMARACK AV,625,Carlsbad
202,ARCU,2,CARLSBAD VILLAGE DR,710,Carlsbad
6836,ARCU,2,YOURELL,1405,Carlsbad
14100,ARCU,2,STATE ST,2898,Carlsbad
8056,ARCU,2,MORNING GLORY,2715,Carlsbad
6968,ARCU,2,YOURELL,1420,Carlsbad
7491,ARCU,2,HARBOR VIEW,1165,Carlsbad
2910,ARCU,1,Carlsbad Village Dr,1250,Carlsbad
14101,ARCU,2,STATE ST,2898,Carlsbad
6923,ARCU,1,YOURELL,1405,Carlsbad
6835,ARCU,2,YOURELL,1405,Carlsbad
8041,ARCU,1,JEFFERSON ST,3936,Carlsbad
1404,ARCU,2,Elmwood St,2955,Carlsbad
6834,ARCU,2,YOURELL,1405,Carlsbad
1433,BAVA,1,Harding St,3500,Carlsbad
6683,BAVA,2,KREMEYER CR,2690,Carlsbad
6693,BAVA,2,KREMEYER CR,2690,Carlsbad
6690,BAVA,3,KREMEYER CR,2645,Carlsbad
7483,BAVA,4,CHINQUAPIN,1085,Carlsbad
1430,BAVA,2,Harding St,3500,Carlsbad
6696,BAVA,3,LAGUNA DR,700,Carlsbad
6695,BAVA,2,KREMEYER CR,2695,Carlsbad
7480,BAVA,4,CHINQUAPIN,1075,Carlsbad
7484,BAVA,4,CHINQUAPIN,1085,Carlsbad
1431,BAVA,2,Harding St,3500,Carlsbad
12315,BAVA,1,Harding St,3500,Carlsbad
1437,BAVA,2,Harding St,3500,Carlsbad
1435,BAVA,1,Harding St,3500,Carlsbad
12316,BAVA,1,Harding St,3500,Carlsbad
9151,BAVA,1,ADAMS,3808,Carlsbad
1432,BAVA,1,Harding St,3500,Carlsbad
12317,BAVA,2,Harding St,3500,Carlsbad
6694,BAVA,3,KREMEYER CR,2690,Carlsbad
6689,BAVA,2,KREMEYER CR,2627,Carlsbad
6685,BAVA,2,KREMEYER CR,2650,Carlsbad
7560,BAVA,1,GRECOURT,3749,Carlsbad
1436,BAVA,1,Harding St,3500,Carlsbad
12312,BAVA,1,Harding St,3500,Carlsbad
12311,BAVA,1,Harding St,3500,Carlsbad
7481,BAVA,4,CHINQUAPIN,1075,Carlsbad
7482,BAVA,3,CHINQUAPIN,1085,Carlsbad
7983,BAVA,2,WESTHAVEN DR,3865,Carlsbad
9502,BAVA,1,SOCORRO LN,2703,Carlsbad
12314,BAVA,1,Harding St,3500,Carlsbad
8712,BEPE,1,EL AGUILA,2604,Carlsbad
8711,BEPE,1,EL AGUILA,2604,Carlsbad
7744,BEPE,1,VALENCIA AV,1810,Carlsbad
12961,BEPE,1,, ,Carlsbad
7933,BEPE,1,DAVIS AV,2655,Carlsbad
7934,BEPE,1,DAVIS AV,2655,Carlsbad
8029,BEPE,1,SKYLINE,3915,Carlsbad
7996,BEPE,2,NEBLINA DR,4803,Carlsbad
12962,BEPE,1,, ,Carlsbad
1555,BRPO,2,Orion Wy,2560,Carlsbad
1610,BRPO,3,Orion Wy,2560,Carlsbad
3533,BRPO,2,Glasgow Dr,2997,Carlsbad
1556,BRPO,2,Orion Wy,2560,Carlsbad
1614,BRPO,2,Orion Wy,2560,Carlsbad
1578,BRPO,2,Orion Wy,2560,Carlsbad
3162,BRPO,2,Glasgow Dr,2997,Carlsbad
1588,BRPO,2,Orion Wy,2560,Carlsbad
1618,BRPO,1,Orion Wy,2560,Carlsbad
3508,BRPO,2,Glasgow Dr,2997,Carlsbad
1587,BRPO,2,Orion Wy,2560,Carlsbad
3419,BRPO,1,Pueblo St,3020,Carlsbad
1605,BRPO,2,Orion Wy,2560,Carlsbad
3160,BRPO,2,Glasgow Dr,2997,Carlsbad
3130,BRPO,1,Glasgow Dr,2997,Carlsbad
3539,BRPO,2,Glasgow Dr,2997,Carlsbad
1572,BRPO,1,Orion Wy,2560,Carlsbad
3417,BRPO,1,Pueblo St,3020,Carlsbad
3426,BRPO,1,Pueblo St,3020,Carlsbad
1725,BRPO,2,Orion Wy,2560,Carlsbad
1624,BRPO,2,Orion Wy,2560,Carlsbad
1590,BRPO,1,Orion Wy,2560,Carlsbad
3506,BRPO,2,Glasgow Dr,2997,Carlsbad
3360,BRPO,1,Pueblo St,3020,Carlsbad
1613,BRPO,2,Orion Wy,2560,Carlsbad
3141,BRPO,2,Glasgow Dr,2997,Carlsbad
1721,BRPO,2,Orion Wy,2560,Carlsbad
3505,BRPO,2,Glasgow Dr,2997,Carlsbad
1564,BRPO,2,Orion Wy,2560,Carlsbad
3550,BRPO,1,Glasgow Dr,2997,Carlsbad
3532,BRPO,2,Glasgow Dr,2997,Carlsbad
1577,BRPO,2,Orion Wy,2560,Carlsbad
3552,BRPO,1,Glasgow Dr,2997,Carlsbad
11781,BRPO,2,GLASGOW DR, ,Carlsbad
3548,BRPO,1,Glasgow Dr,2997,Carlsbad
1625,BRPO,2,Orion Wy,2560,Carlsbad
1616,BRPO,2,Orion Wy,2560,Carlsbad
1628,BRPO,2,Orion Wy,2560,Carlsbad
384,BRPO,1,JEFFERSON ST,3037,Carlsbad
1540,BRPO,2,Orion Wy,2560,Carlsbad
3549,BRPO,2,Glasgow Dr,2997,Carlsbad
1575,BRPO,2,Orion Wy,2560,Carlsbad
1623,BRPO,2,Orion Wy,2560,Carlsbad
1611,BRPO,2,Orion Wy,2560,Carlsbad
1554,BRPO,3,Orion Wy,2560,Carlsbad
11783,BRPO,3,Glasgow Dr,2997,Carlsbad
3161,BRPO,2,Glasgow Dr,2997,Carlsbad
1719,BRPO,2,Orion Wy,2560,Carlsbad
11796,BRPO,1,Glasgow Dr,2997,Carlsbad
3507,BRPO,2,Glasgow Dr,2997,Carlsbad
3421,BRPO,1,Pueblo St,3020,Carlsbad
1707,BRPO,1,Orion Wy,2560,Carlsbad
3164,BRPO,3,Glasgow Dr,2997,Carlsbad
3131,BRPO,1,Glasgow Dr,2997,Carlsbad
1589,BRPO,1,Orion Wy,2560,Carlsbad
1609,BRPO,2,Orion Wy,2560,Carlsbad
1627,BRPO,2,Orion Wy,2560,Carlsbad
1541,BRPO,1,Orion Wy,2560,Carlsbad
1612,BRPO,2,Orion Wy,2560,Carlsbad
1576,BRPO,1,Orion Wy,2560,Carlsbad
1626,BRPO,1,Orion Wy,2560,Carlsbad
7204,BRED,3,JUNIPER AV,155,Carlsbad
7274,BRED,2,PINE AV,235,Carlsbad
7273,BRED,2,PINE AV,235,Carlsbad
5845,BRED,3,GARFIELD ST,3781,Carlsbad
7275,BRED,2,PINE AV,235,Carlsbad
2861,BRED,3,Chestnut St & Pio Pico, ,Carlsbad
5844,BRED,3,GARFIELD ST,3781,Carlsbad
13968,BRED,3,CARLSBAD BL,3136,Carlsbad
7128,BRED,6,HARDING ST,3665,Carlsbad
7205,BRED,3,JUNIPER AV,155,Carlsbad
8035,BRED,2,PARK DR,4960,Carlsbad
13962,BRED,2,CARLSBAD BL,3126,Carlsbad
7612,BRED,2,BASSWOOD,1780,Carlsbad
7277,BRED,2,PINE AV,235,Carlsbad
8034,BRED,2,PARK DR,4960,Carlsbad
7276,BRED,2,PINE AV,235,Carlsbad
2860,BUCA,3,Chestnut St & Pio Pico, ,Carlsbad
2927,BUCA,3,CARLSBAD VILLAGE DR,1250,Carlsbad
2893,BUCA,3,CARLSBAD VILLAGE DR,1250,Carlsbad
4198,BUCA,1,Flying LC Ln,6200,Carlsbad
7946,CACI,1,BUENA VISTA WY,1060,Carlsbad
9325,CACI,2,PRIMAVERA WY,7610,Carlsbad
7945,CACI,1,BUENA VISTA WY,1060,Carlsbad
5824,CACI,2,MAGNOLIA AV,601,Carlsbad
8518,CACI,2,PERSA,6528,Carlsbad
9415,CACI,1,ROCIO ST,7741,Carlsbad
1425,CACI,2,Elmwood St,2955,Carlsbad
5825,CACI,2,MAGNOLIA AV,601,Carlsbad
5826,CACI,2,MAGNOLIA AV,601,Carlsbad
9312,CACI,1,DELFINA PL,3005,Carlsbad
1426,CACI,2,Elmwood St,2955,Carlsbad
9319,CACI,1,LEVANTE ST,2928,Carlsbad
9309,CACI,1,GALLEON WY,7644,Carlsbad
6903,CACI,2,GREGORY,2570,Carlsbad
8032,CACI,1,VIA MARTA,4990,Carlsbad
7944,CACI,1,BUENA VISTA WY,1060,Carlsbad
9326,CACI,2,PRIMAVERA WY,7600,Carlsbad
9313,CACI,1,LEVANTE ST,3002,Carlsbad
9320,CACI,1,PRIMAVERA WY,7748,Carlsbad
9324,CACI,2,PRIMAVERA WY,7646,Carlsbad
8517,CACI,2,PERSA,6528,Carlsbad
6889,CACI,2,STRATFORD,1240,Carlsbad
8148,CACI,2,SONORA CT,2407,Carlsbad
8514,CACI,2,PERSA,6535,Carlsbad
6902,CACI,2,GREGORY,2570,Carlsbad
9331,CACI,2,GALLEON WY,7669,Carlsbad
2858,CAVI,2,Chestnut St & Pio Pico, ,Carlsbad
2995,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
6373,CAVI,2,LA COSTA,2348,Carlsbad
2994,CAVI,1,Carlsbad Village Dr,1200,Carlsbad
1546,CAVI,3,Carlsbad Village Dr,1275,Carlsbad
5986,CAVI,1,AURA CR,2030,Carlsbad
7565,CAVI,1,MAGNOLIA,1337,Carlsbad
7854,CAVI,2,AURA CR,2019,Carlsbad
1544,CAVI,1,Carlsbad Village Dr,1275,Carlsbad
2970,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
7564,CAVI,2,YVETTE,3765,Carlsbad
3249,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
1803,CAVI,1,El Camino Real,5950,Carlsbad
610,CAVI,4,Carlsbad Village Dr,1200,Carlsbad
809,CAVI,3,Kelly & Park Dr, ,Carlsbad
11906,CAVI,4,TRUESDELL LN,2071,Carlsbad
7853,CAVI,3,AURA CR,2015,Carlsbad
2944,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
1810,CAVI,1,El Camino Real,5950,Carlsbad
1545,CAVI,1,Carlsbad Village Dr,1275,Carlsbad
1804,CAVI,1,El Camino Real,5950,Carlsbad
1809,CAVI,2,El Camino Real,5950,Carlsbad
2989,CAVI,1,Carlsbad Village Dr,1200,Carlsbad
6372,CAVI,2,LA COSTA,2348,Carlsbad
7060,CAVI,1,NOB HILL,2210,Carlsbad
2969,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
7855,CAVI,2,AURA CR,2019,Carlsbad
1811,CAVI,2,El Camino Real,5950,Carlsbad
1805,CAVI,1,El Camino Real,5950,Carlsbad
2971,CAVI,2,Carlsbad Village Dr,1200,Carlsbad
7985,CAVI,4,CHESTNUT AV,2100,Carlsbad
11231,CADE2,2,Camino De Los Coches,3420,Carlsbad
7165,CADE2,4,CAMELLIA PL,813,Carlsbad
5821,CADE2,2,CAMELLIA PL,811,Carlsbad
1927,CADE2,2,Camino De Los Coches,3420,Carlsbad
7455,CACA3,2,MONROE ST,3480,Carlsbad
7473,CACA3,2,MONROE ST,3326,Carlsbad
7461,CACA3,3,MONROE ST,3410,Carlsbad
11681,CACA3,2,MONROE ST,3501,Carlsbad
7915,CACA3,2,KIRK PL,1735,Carlsbad
7462,CACA3,2,MONROE ST,3390,Carlsbad
11686,CACA3,1,MONROE ST,3501,Carlsbad
11687,CACA3,2,MONROE ST,3501,Carlsbad
7460,CACA3,2,MONROE ST,3434,Carlsbad
5945,CACA3,2,MONROE ST,3501,Carlsbad
11682,CACA3,2,MONROE ST,3501,Carlsbad
11680,CACA3,1,MONROE ST,3501,Carlsbad
2838,CACA3,2,Chestnut St & Pio Pico, ,Carlsbad
11683,CACA3,2,MONROE ST,3501,Carlsbad
7466,CACA3,2,LINDA LN,2015,Carlsbad
7464,CACA3,2,MONROE ST,3358,Carlsbad
11684,CACA3,2,MONROE ST,3501,Carlsbad
7458,CACA3,2,MONROE ST,3450,Carlsbad
2171,CACA3,1,Camino De Los Coches,3420,Carlsbad
2835,CACA3,3,Chestnut St & Pio Pico, ,Carlsbad
7456,CACA3,1,MONROE ST,3480,Carlsbad
11679,CACA3,2,MONROE ST,3501,Carlsbad
11685,CACA3,2,MONROE ST,3501,Carlsbad
7459,CACA3,2,MONROE ST,3440,Carlsbad
7465,CACA3,2,LINDA LN,2015,Carlsbad
11678,CACA3,2,MONROE ST,3501,Carlsbad
7319,CAED,2,OAK,1103,Carlsbad
7320,CAED,2,OAK,1103,Carlsbad
5671,CAED,3,HIGHLAND,2935,Carlsbad
9384,CALE,1,ANILLO WY,7771,Carlsbad
1394,CALE,1,Dove Ln,1775,Carlsbad
2116,CALE,1,Camino De Los Coches,3420,Carlsbad
9267,CALE,1,ANILLO WY,7771,Carlsbad
7138,CALE,1,LINCOLN ST,3390,Carlsbad
