Id.x,SpCode,DBH,StreetName,StreetNumber,City
7655,ALRH,3,BONITA AV /E,650,San Dimas
5952,ALRH,3,LADERA SERRA PARK,2,San Dimas
6180,ALRH,3,SPORTSPLEX,2,San Dimas
6178,ALRH,3,SPORTSPLEX,2,San Dimas
2160,ARHE,2,TERREBONNE AV,2312,San Dimas
2288,ARHE,1,VALEVIEW AV,1361,San Dimas
3977,ARHE,2,KIMBERLY AV,519,San Dimas
2289,ARHE,1,VALEVIEW AV,1361,San Dimas
7814,ARUN,1,MARCHANT PARK,2,San Dimas
6486,ARUN,1,LONE HILL PARK,2,San Dimas
7813,ARUN,1,MARCHANT PARK,2,San Dimas
6553,ARUN,2,SENIOR CITIZEN/COMMUNITY CENTER,2,San Dimas
6607,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6548,ARUN,2,SENIOR CITIZEN/COMMUNITY CENTER,2,San Dimas
6590,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6549,ARUN,2,SENIOR CITIZEN/COMMUNITY CENTER,2,San Dimas
6591,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6535,ARUN,2,SENIOR CITIZEN/COMMUNITY CENTER,2,San Dimas
6605,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6606,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6534,ARUN,2,SENIOR CITIZEN/COMMUNITY CENTER,2,San Dimas
6589,ARUN,1,CITY HALL/CIVIC CENTER PARK,2,San Dimas
4081,ARCU,1,HUNTINGTON AV,308,San Dimas
5858,ARCU,1,VIA FRESA,2350,San Dimas
8941,ARCU,2,PEARLANNA DR,609,San Dimas
4869,ARCU,2,PASEO SERENO,1319,San Dimas
5859,ARCU,1,VIA FRESA,2350,San Dimas
5857,ARCU,1,VIA FRESA,2350,San Dimas
5856,ARCU,1,VIA FRESA,2350,San Dimas
5855,ARCU,1,VIA FRESA,2350,San Dimas
2174,ARCU,2,TERREBONNE AV,2025,San Dimas
4410,ARCU,2,SOMERSET DR,1346,San Dimas
8770,ARCU,3,RAILWAY ST,214,San Dimas
8942,ARCU,2,PEARLANNA DR,609,San Dimas
5853,ARCU,1,VIA FRESA,2350,San Dimas
5851,ARCU,1,VIA FRESA,2350,San Dimas
6643,ARCU,6,WALKER HOUSE,2,San Dimas
8769,ARCU,3,RAILWAY ST,214,San Dimas
4080,ARCU,1,HUNTINGTON AV,308,San Dimas
5848,ARCU,1,VIA FRESA,2350,San Dimas
4042,ARCU,2,GREENHAVEN ST,1443,San Dimas
4084,ARCU,2,CALORA ST,1029,San Dimas
4948,ARCU,1,AVENIDA ENTRADA,1416,San Dimas
4043,ARCU,2,GREENHAVEN ST,1443,San Dimas
4082,ARCU,1,HUNTINGTON AV,308,San Dimas
5854,ARCU,1,VIA FRESA,2350,San Dimas
5850,ARCU,1,VIA FRESA,2350,San Dimas
3027,ARCU,1,DARWOOD AV /N,630,San Dimas
5803,ARCU,2,VIA MARIPOSA,2494,San Dimas
4085,ARCU,2,CALORA ST,1045,San Dimas
4891,ARCU,2,PASEO LA PAZ,1502,San Dimas
5846,ARCU,1,VIA FRESA,2350,San Dimas
5847,ARCU,1,VIA FRESA,2350,San Dimas
4411,ARCU,2,SOMERSET DR,1346,San Dimas
4871,ARCU,2,PASEO SERENO,1325,San Dimas
4950,ARCU,1,AVENIDA ENTRADA,1456,San Dimas
5852,ARCU,1,VIA FRESA,2350,San Dimas
4870,ARCU,2,PASEO SERENO,1319,San Dimas
5849,ARCU,1,VIA FRESA,2350,San Dimas
4508,ARCU,2,ARDMORE CT,988,San Dimas
2887,BAVA,2,BALTON AV,508,San Dimas
2928,BAVA,3,PAYSON ST,1243,San Dimas
9047,BAVA,4,COMMERCIAL ST,215,San Dimas
2449,BAVA,3,CHARFORD ST,2507,San Dimas
4292,BAVA,3,SOUTHCLIFF ST,1032,San Dimas
2450,BAVA,3,CHARFORD ST,2507,San Dimas
5484,BAVA,3,PASEO CUMBRE,810,San Dimas
2886,BAVA,2,BALTON AV,508,San Dimas
5482,BAVA,3,PASEO CUMBRE,807,San Dimas
2924,BAVA,3,PAYSON ST,1242,San Dimas
2448,BAVA,3,CHARFORD ST,2507,San Dimas
2647,BAVA,2,AGUIRRE AV,703,San Dimas
2927,BAVA,3,PAYSON ST,1231,San Dimas
5483,BAVA,2,PASEO CUMBRE,816,San Dimas
7506,BEPE,3,LYFORD DR,927,San Dimas
2258,BEPE,1,VALEWOOD ST,2402,San Dimas
4379,BEPE,2,STONEHENGE DR,1246,San Dimas
5457,BEPE,2,PASEO LOS GAVILANES,1242,San Dimas
7267,BEPE,1,GREENWICH RD,1509,San Dimas
5116,BEPE,2,AVENIDA LOMA VISTA,1010,San Dimas
714,BEPE,1,HATFIELD AV,434,San Dimas
5514,BEPE,1,PASEO MANZANA,1411,San Dimas
5515,BEPE,1,PASEO MANZANA,1411,San Dimas
5445,BEPE,2,CALLE FRONDOSA,1007,San Dimas
5349,BEPE,2,CALLE CABALLERO,1382,San Dimas
3564,BEPE,2,EATON RD,1156,San Dimas
76,BEPE,2,3RD ST /E,117,San Dimas
4660,BEPE,2,CARDIFF RD,1704,San Dimas
7266,BEPE,1,GREENWICH RD,1509,San Dimas
3560,BEPE,1,EATON RD,1250,San Dimas
5546,BEPE,1,PASEO MUNDO,1729,San Dimas
6646,BEPE,1,PARKING LOT ACE HARDWARE,2,San Dimas
6647,BEPE,1,PARKING LOT ACE HARDWARE,2,San Dimas
5458,BEPE,2,PASEO LOS GAVILANES,1242,San Dimas
5370,BEPE,2,CALLE CABALLERO,1349,San Dimas
4988,BEPE,2,VIA ALAMEDA,836,San Dimas
2273,BEPE,1,VALEVIEW AV,1302,San Dimas
6645,BEPE,1,PARKING LOT ACE HARDWARE,2,San Dimas
9570,BEPE,1,MONTE VISTA AV /N,105,San Dimas
9569,BEPE,1,MONTE VISTA AV /N,105,San Dimas
2305,BRDI9,4,VALEVIEW AV,1301,San Dimas
2306,BRDI9,4,VALEVIEW AV,1301,San Dimas
8004,BRPO,3,EUCLA AV /N,321,San Dimas
4501,BRPO,3,BERKSHIRE CT,939,San Dimas
4500,BRPO,3,BERKSHIRE CT,921,San Dimas
4502,BRPO,3,BERKSHIRE CT,945,San Dimas
4798,BRPO,2,NEWCASTLE LN,1847,San Dimas
4498,BRPO,2,BERKSHIRE CT,934,San Dimas
8634,BRPO,3,SAN DIMAS AV /N,412,San Dimas
4799,BRPO,2,NEWCASTLE LN,1841,San Dimas
8001,BRPO,3,EUCLA AV /N,321,San Dimas
445,BRED,2,BONITA AV /E,477,San Dimas
448,BRED,2,BONITA AV /E,455,San Dimas
447,BRED,2,BONITA AV /E,455,San Dimas
450,BRED,2,BONITA AV /E,455,San Dimas
449,BRED,2,BONITA AV /E,455,San Dimas
446,BRED,2,BONITA AV /E,455,San Dimas
442,BRED,2,BONITA AV /E,477,San Dimas
317,BRED,3,IGLESIA ST,505,San Dimas
443,BRED,3,BONITA AV /E,477,San Dimas
4315,BUCA,3,LOCKLAYER ST,1008,San Dimas
3649,CACI,2,LONE HILL AV /S,200,San Dimas
519,CACI,2,3RD ST /E,257,San Dimas
4338,CACI,2,LONE HILL AV /S,700,San Dimas
3656,CACI,2,LONE HILL AV /S,200,San Dimas
4328,CACI,2,LONE HILL AV /S,700,San Dimas
3616,CACI,2,LONE HILL AV /S,211,San Dimas
4324,CACI,2,LONE HILL AV /S,700,San Dimas
3617,CACI,2,LONE HILL AV /S,211,San Dimas
3651,CACI,2,LONE HILL AV /S,200,San Dimas
3677,CACI,2,CIENEGA AV,1238,San Dimas
4332,CACI,2,LONE HILL AV /S,700,San Dimas
5498,CACI,2,PASEO MARAVILLA,1403,San Dimas
4336,CACI,2,LONE HILL AV /S,700,San Dimas
3646,CACI,2,LONE HILL AV /S,200,San Dimas
4325,CACI,2,LONE HILL AV /S,700,San Dimas
3620,CACI,2,LONE HILL AV /S,211,San Dimas
3645,CACI,2,LONE HILL AV /S,200,San Dimas
3647,CACI,2,LONE HILL AV /S,200,San Dimas
4334,CACI,2,LONE HILL AV /S,700,San Dimas
4350,CACI,3,COVINA BL,1100,San Dimas
4326,CACI,2,LONE HILL AV /S,700,San Dimas
3618,CACI,2,LONE HILL AV /S,211,San Dimas
3625,CACI,2,LONE HILL AV /S,211,San Dimas
4333,CACI,2,LONE HILL AV /S,700,San Dimas
4337,CACI,2,LONE HILL AV /S,700,San Dimas
4331,CACI,2,LONE HILL AV /S,700,San Dimas
4349,CACI,2,COVINA BL,1100,San Dimas
3678,CACI,2,CIENEGA AV,1238,San Dimas
3654,CACI,2,LONE HILL AV /S,200,San Dimas
3629,CACI,2,LONE HILL AV /S,211,San Dimas
4327,CACI,2,LONE HILL AV /S,700,San Dimas
3627,CACI,2,LONE HILL AV /S,211,San Dimas
2331,CACI,2,KENOMA ST,2401,San Dimas
3621,CACI,2,LONE HILL AV /S,211,San Dimas
148,CACI,2,2ND ST /E,147,San Dimas
3630,CACI,2,LONE HILL AV /S,211,San Dimas
4330,CACI,2,LONE HILL AV /S,700,San Dimas
3623,CACI,2,LONE HILL AV /S,211,San Dimas
7987,CACI,2,4TH ST /W,522,San Dimas
147,CACI,2,2ND ST /E,147,San Dimas
4351,CACI,2,COVINA BL,1100,San Dimas
4322,CACI,2,LONE HILL AV /S,700,San Dimas
3648,CACI,2,LONE HILL AV /S,200,San Dimas
4354,CACI,3,COVINA BL,1100,San Dimas
3615,CACI,2,LONE HILL AV /S,211,San Dimas
2352,CACI,2,FOOTHILL BL FRONTAGE RD,2434,San Dimas
3614,CACI,2,LONE HILL AV /S,211,San Dimas
3650,CACI,2,LONE HILL AV /S,200,San Dimas
4352,CACI,2,COVINA BL,1100,San Dimas
7985,CACI,2,4TH ST /W,522,San Dimas
518,CACI,2,3RD ST /E,257,San Dimas
4323,CACI,2,LONE HILL AV /S,700,San Dimas
4329,CACI,2,LONE HILL AV /S,700,San Dimas
3655,CACI,2,LONE HILL AV /S,200,San Dimas
3628,CACI,2,LONE HILL AV /S,211,San Dimas
3622,CACI,2,LONE HILL AV /S,211,San Dimas
3653,CACI,2,LONE HILL AV /S,200,San Dimas
2330,CACI,2,KENOMA ST,2411,San Dimas
2329,CACI,2,KENOMA ST,2411,San Dimas
3652,CACI,2,LONE HILL AV /S,200,San Dimas
3626,CACI,2,LONE HILL AV /S,211,San Dimas
4335,CACI,2,LONE HILL AV /S,700,San Dimas
4353,CACI,2,COVINA BL,1100,San Dimas
3619,CACI,1,LONE HILL AV /S,211,San Dimas
3624,CACI,2,LONE HILL AV /S,211,San Dimas
7988,CACI,2,4TH ST /W,522,San Dimas
3631,CACI,2,LONE HILL AV /S,211,San Dimas
4346,CACI,2,COVINA BL,1100,San Dimas
4347,CAVI,2,COVINA BL,1100,San Dimas
6423,CAVI,2,LONE HILL PARK,2,San Dimas
4348,CAVI,2,COVINA BL,1100,San Dimas
8488,CADE2,4,2ND ST /W,133,San Dimas
8960,CADE2,3,BILLOW DR,560,San Dimas
1382,CADE2,3,DELANCEY AV,747,San Dimas
1381,CADE2,3,DELANCEY AV,807,San Dimas
871,CADE2,3,CORONADO ST,401,San Dimas
7632,CADE2,2,CATARACT AV /N,1412,San Dimas
870,CADE2,6,CORONADO ST,401,San Dimas
9266,CADE2,4,HERA ST,559,San Dimas
2597,CACA3,1,ALFORD ST,121,San Dimas
2601,CACA3,1,ALFORD ST,145,San Dimas
3057,CACA3,1,SHELLMAN AV /N,605,San Dimas
3056,CACA3,1,SHELLMAN AV /N,611,San Dimas
861,CACA3,1,BASILIO AV,233,San Dimas
2599,CACA3,1,ALFORD ST,133,San Dimas
2591,CACA3,1,ALFORD ST,105,San Dimas
2598,CACA3,1,ALFORD ST,127,San Dimas
7713,CAIL,2,PIONEER PARK UNDEVELOPED AREA,2,San Dimas
6720,CAIL,2,SPORTSPLEX,2,San Dimas
7714,CAIL,3,PIONEER PARK UNDEVELOPED AREA,2,San Dimas
7443,CAIL,2,DE ANZA HEIGHTS DR,300,San Dimas
6714,CAIL,3,SPORTSPLEX,2,San Dimas
7450,CAIL,2,GLADSTONE ST /W,506,San Dimas
5962,CAIL,2,LADERA SERRA PARK,2,San Dimas
6711,CAIL,3,SPORTSPLEX,2,San Dimas
5991,CAIL,2,LADERA SERRA PARK,2,San Dimas
8746,CAIL,4,EUCLA AV /N,204,San Dimas
6722,CAIL,2,SPORTSPLEX,2,San Dimas
6735,CAIL,1,SPORTSPLEX,2,San Dimas
6721,CAIL,3,SPORTSPLEX,2,San Dimas
6715,CAIL,3,SPORTSPLEX,2,San Dimas
8000,CAED,1,EUCLA AV /N,321,San Dimas
2237,CAED,1,BIRCHNELL AV,1393,San Dimas
8002,CAED,1,EUCLA AV /N,321,San Dimas
532,CALE,1,PAYSON ST,356,San Dimas
608,CALE,1,PAYSON ST,437,San Dimas
609,CALE,1,PERSHORE AV,606,San Dimas
739,CALE,1,JUANITA AV /E,557,San Dimas
3346,CALE,1,SAINT GEORGE DR,1335,San Dimas
658,CALE,1,JUANITA AV /E,436,San Dimas
3188,CALE,1,COLUMBIANA DR,419,San Dimas
3187,CALE,1,COLUMBIANA DR,418,San Dimas
3176,CALE,1,CHARRO CT,400,San Dimas
794,CALE,1,MARCOS AV,222,San Dimas
3397,CALE,1,SAINT GEORGE DR,1131,San Dimas
629,CALE,1,PAYSON ST,365,San Dimas
541,CALE,1,PAYSON ST,432,San Dimas
3452,CALE,1,SAINT GEORGE DR,1172,San Dimas
3158,CALE,1,COLUMBIANA DR,351,San Dimas
3379,CALE,1,SAINT GEORGE DR,1187,San Dimas
544,CALE,1,PAYSON ST,436,San Dimas
2877,CALE,1,FLORHAM AV,505,San Dimas
3118,CALE,1,JUANITA AV /W,1434,San Dimas
3357,CALE,1,SAINT GEORGE DR,1231,San Dimas
3185,CALE,1,COLUMBIANA DR,400,San Dimas
3148,CALE,1,RENNELL AV /N,319,San Dimas
602,CALE,1,PAYSON ST,545,San Dimas
2879,CALE,1,FLORHAM AV,505,San Dimas
528,CALE,1,PAYSON ST,326,San Dimas
2657,CALE,1,BRADISH AV,707,San Dimas
7815,CALE,1,MARCHANT PARK,2,San Dimas
539,CALE,1,PAYSON ST,422,San Dimas
3068,CALE,1,GOLDRUSH DR,1468,San Dimas
620,CALE,1,PAYSON ST,405,San Dimas
548,CALE,1,PAYSON ST,518,San Dimas
592,CALE,1,CHURCHILL AV,604,San Dimas
668,CALE,1,JUANITA AV /E,620,San Dimas
630,CALE,1,PAYSON ST,359,San Dimas
745,CALE,1,HATFIELD AV,403,San Dimas
633,CALE,1,PAYSON ST,347,San Dimas
634,CALE,1,PAYSON ST,347,San Dimas
3403,CALE,1,SAINT GEORGE DR,1101,San Dimas
2849,CALE,1,KIRKWALL RD,1144,San Dimas
5489,CALE,1,PASEO MARAVILLA,1418,San Dimas
734,CALE,1,SHAFTSBURY AV,403,San Dimas
7989,CALE,1,4TH ST /W,522,San Dimas
3455,CALE,1,SAINT GEORGE DR,1202,San Dimas
510,CALE,1,JUANITA AV /E,346,San Dimas
3177,CALE,1,CHARRO CT,401,San Dimas
3339,CALE,1,SAINT GEORGE DR,1324,San Dimas
3067,CALE,1,GOLDRUSH DR,1468,San Dimas
2643,CALE,1,GROVETON AV,702,San Dimas
513,CALE,1,JUANITA AV /E,334,San Dimas
3190,CALE,1,COLUMBIANA DR,401,San Dimas
2752,CALE,1,GLADSTONE ST /W,1200,San Dimas
661,CALE,1,JUANITA AV /E,518,San Dimas
3348,CALE,1,SAINT GEORGE DR,1319,San Dimas
591,CALE,1,CHURCHILL AV,604,San Dimas
2925,CALE,1,PAYSON ST,1236,San Dimas
3161,CALE,1,COLUMBIANA DR,354,San Dimas
6378,CALE,1,LONE HILL PARK,2,San Dimas
3160,CALE,1,COLUMBIANA DR,350,San Dimas
610,CALE,1,PERSHORE AV,606,San Dimas
546,CALE,1,PAYSON ST,504,San Dimas
3763,CALE,1,CIENEGA AV,1100,San Dimas
3345,CALE,1,SAINT GEORGE DR,1335,San Dimas
3126,CALE,1,JUANITA AV /W,1431,San Dimas
3444,CALE,1,SAINT GEORGE DR,1130,San Dimas
3354,CALE,1,SAINT GEORGE DR,1239,San Dimas
2617,CALE,1,GROVETON AV,703,San Dimas
3336,CALE,1,SAINT GEORGE DR,1308,San Dimas
3156,CALE,1,COLUMBIANA DR,355,San Dimas
3342,CALE,1,SAINT GEORGE DR,1340,San Dimas
509,CALE,1,JUANITA AV /E,346,San Dimas
3333,CALE,1,RENNELL AV /N,137,San Dimas
3334,CALE,1,RENNELL AV /N,137,San Dimas
619,CALE,1,PAYSON ST,411,San Dimas
534,CALE,1,PAYSON ST,372,San Dimas
7514,CALE,1,MARCHANT PARK,2,San Dimas
3115,CALE,1,JUANITA AV /W,1410,San Dimas
669,CALE,1,SHAFTSBURY AV,402,San Dimas
3194,CALE,1,RENNELL AV /N,400,San Dimas
2878,CALE,1,FLORHAM AV,505,San Dimas
7831,CALE,1,MARCHANT PARK,2,San Dimas
3147,CALE,1,RENNELL AV /N,319,San Dimas
793,CALE,1,MARCOS AV,222,San Dimas
485,CALE,1,WALNUT AV /N,534,San Dimas
2850,CALE,1,KIRKWALL RD,1144,San Dimas
2751,CALE,1,GLADSTONE ST /W,1200,San Dimas
2616,CALE,1,GROVETON AV,703,San Dimas
795,CALE,1,MARCOS AV,222,San Dimas
542,CALE,1,PAYSON ST,432,San Dimas
3761,CALE,1,CIENEGA AV,1212,San Dimas
3764,CALE,1,CIENEGA AV,1100,San Dimas
3767,CALE,1,CIENEGA AV,1100,San Dimas
549,CALE,1,PAYSON ST,524,San Dimas
635,CALE,1,PAYSON ST,337,San Dimas
3381,CALE,1,SAINT GEORGE DR,1173,San Dimas
743,CALE,1,JUANITA AV /E,537,San Dimas
512,CALE,1,JUANITA AV /E,334,San Dimas
3460,CALE,1,SAINT GEORGE DR,1230,San Dimas
3766,CALE,1,CIENEGA AV,1100,San Dimas
2655,CALE,1,AGUIRRE AV,702,San Dimas
3975,CALE,1,KIMBERLY AV,511,San Dimas
537,CALE,1,PAYSON ST,414,San Dimas
653,CALE,1,BASILIO AV,318,San Dimas
3450,CALE,1,SAINT GEORGE DR,1160,San Dimas
2753,CALE,1,GLADSTONE ST /W,1200,San Dimas
3193,CALE,1,RENNELL AV /N,400,San Dimas
3350,CALE,1,SAINT GEORGE DR,1311,San Dimas
3127,CALE,1,JUANITA AV /W,1425,San Dimas
667,CALE,1,JUANITA AV /E,608,San Dimas
738,CALE,1,JUANITA AV /E,557,San Dimas
3680,CALE,1,RENNELL AV /S,403,San Dimas
540,CALE,1,PAYSON ST,422,San Dimas
551,CALE,1,PAYSON ST,532,San Dimas
2750,CALE,1,GLADSTONE ST /W,1114,San Dimas
3189,CALE,1,COLUMBIANA DR,411,San Dimas
618,CALE,1,PAYSON ST,419,San Dimas
3447,CALE,1,SAINT GEORGE DR,1140,San Dimas
604,CALE,1,PAYSON ST,531,San Dimas
4303,CALE,1,DUMAINE AV,839,San Dimas
3376,CALE,1,SAINT GEORGE DR,1205,San Dimas
3375,CALE,1,SAINT GEORGE DR,1219,San Dimas
3011,CALE,1,KIRKWALL RD,1412,San Dimas
3377,CALE,1,SAINT GEORGE DR,1187,San Dimas
3384,CALE,1,SAINT GEORGE DR,1159,San Dimas
3332,CALE,1,RENNELL AV /N,137,San Dimas
3762,CALE,1,CIENEGA AV,1100,San Dimas
3378,CALE,1,SAINT GEORGE DR,1187,San Dimas
3347,CALE,1,SAINT GEORGE DR,1327,San Dimas
3186,CALE,1,COLUMBIANA DR,410,San Dimas
3679,CALE,1,RENNELL AV /S,403,San Dimas
2644,CALE,1,AGUIRRE AV,703,San Dimas
3760,CALE,1,CIENEGA AV,1212,San Dimas
3195,CALE,1,RENNELL AV /N,400,San Dimas
3066,CALE,1,GOLDRUSH DR,1468,San Dimas
3979,CALE,1,KIMBERLY AV,533,San Dimas
740,CALE,1,JUANITA AV /E,551,San Dimas
3765,CALE,1,CIENEGA AV,1100,San Dimas
606,CALE,1,PAYSON ST,511,San Dimas
6487,CALE,1,LONE HILL PARK,2,San Dimas
664,CALE,1,JUANITA AV /E,542,San Dimas
3123,CALE,1,JUANITA AV /W,1445,San Dimas
3380,CALE,1,SAINT GEORGE DR,1181,San Dimas
555,CALE,1,PAYSON ST,560,San Dimas
3341,CALE,1,SAINT GEORGE DR,1322,San Dimas
665,CALE,1,MATEO AV,322,San Dimas
3143,CALE,1,JUANITA AV /W,1332,San Dimas
3768,CALE,1,CIENEGA AV,1100,San Dimas
538,CALE,1,PAYSON ST,422,San Dimas
2642,CALE,1,GROVETON AV,702,San Dimas
746,CALE,1,HATFIELD AV,403,San Dimas
603,CALE,1,PAYSON ST,539,San Dimas
3398,CALE,1,SAINT GEORGE DR,1131,San Dimas
543,CALE,1,PAYSON ST,436,San Dimas
744,CALE,1,HATFIELD AV,403,San Dimas
342,CALE,1,HALLOCK AV,608,San Dimas
3445,CALE,1,SAINT GEORGE DR,1130,San Dimas
3461,CALE,1,SAINT GEORGE DR,1238,San Dimas
742,CALE,1,JUANITA AV /E,537,San Dimas
3335,CALE,1,SAINT GEORGE DR,1308,San Dimas
3356,CALE,1,SAINT GEORGE DR,1231,San Dimas
4302,CALE,1,DUMAINE AV,839,San Dimas
3355,CALE,1,SAINT GEORGE DR,1239,San Dimas
484,CALE,1,WALNUT AV /N,534,San Dimas
670,CALE,1,SHAFTSBURY AV,402,San Dimas
3117,CALE,1,JUANITA AV /W,1434,San Dimas
9618,CASP,1,CATARACT AV /N,158,San Dimas
9619,CASP,1,CATARACT AV /N,154,San Dimas
8080,CEAT,3,4TH ST /W,143,San Dimas
6082,CEDE,2,VIA VERDE PARK,2,San Dimas
5710,CEDE,3,ARROW HWY /E,501,San Dimas
3059,CEDE,1,SHELLMAN AV /N,521,San Dimas
5723,CEDE,3,ARROW HWY /E,501,San Dimas
5715,CEDE,3,ARROW HWY /E,501,San Dimas
5712,CEDE,3,ARROW HWY /E,501,San Dimas
6521,CEDE,6,CITY HALL/CIVIC CENTER PARK,2,San Dimas
5722,CEDE,3,ARROW HWY /E,501,San Dimas
6026,CEDE,2,VIA VERDE PARK,2,San Dimas
5716,CEDE,2,ARROW HWY /E,501,San Dimas
5717,CEDE,2,ARROW HWY /E,501,San Dimas
6007,CEDE,3,VIA VERDE PARK,2,San Dimas
6005,CEDE,3,VIA VERDE PARK,2,San Dimas
5727,CEDE,2,ARROW HWY /E,501,San Dimas
6568,CEDE,3,CITY HALL/CIVIC CENTER PARK,2,San Dimas
6071,CEDE,2,VIA VERDE PARK,2,San Dimas
3060,CEDE,1,SHELLMAN AV /N,521,San Dimas
5725,CEDE,3,ARROW HWY /E,501,San Dimas
6027,CEDE,2,VIA VERDE PARK,2,San Dimas
6094,CEDE,3,VIA VERDE PARK,2,San Dimas
6121,CEDE,2,VIA VERDE PARK,2,San Dimas
5728,CEDE,3,ARROW HWY /E,501,San Dimas
5719,CEDE,3,ARROW HWY /E,501,San Dimas
